listing_number,property_type,furnished,pets_allowed,backup_water,bedrooms,bathrooms,kitchen,lounge,dining_room,parking,garden,pool,garage,erf_size (m²),floor_area (m²),suburb,city,province,price_type,price (ZAR)
115788965,Apartment / Flat,Yes,No,Unknown,3,2,1,1,1,1,1,0,1,354.0,140.0,Fresnaye,Cape Town,Western Cape,Per Month,30000.0
115638065,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,792.5,834.4117647058823,Airport Industria,Cape Town,Western Cape,Per Month,314874.0
115807107,House,No,Yes,Unknown,1,1,1,1,1,2,2,0,2,354.0,51.0,Bergvliet,Cape Town,Western Cape,Per Month,15000.0
115733801,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,75.0,97.25806451612904,Woodstock,Cape Town,Western Cape,Per Month,14250.0
115540307,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,483.1815642458101,Cape Town City Centre,Cape Town,Western Cape,Per Month,294880.0
115539760,Industrial,Unknown,No,Unknown,2,2,1,0,0,2,0,0,0,220.0,220.0,Epping Industrial,Cape Town,Western Cape,Per Month,16500.0
115539595,Industrial,Unknown,No,No,2,2,1,0,0,2,0,0,0,360.0,360.0,Epping Industrial,Cape Town,Western Cape,Per Month,27000.0
114733641,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,360.0,360.0,Cape Town City Centre,Cape Town,Western Cape,Per m²,185.0
115785557,Commercial,No,No,Unknown,1,6,1,1,1,5,5,0,5,452.0,418.53846153846155,Gardens,Cape Town,Western Cape,Per m²,200.0
115540557,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,418.77777777777777,485.6190476190476,Mowbray,Cape Town,Western Cape,Per Month,186400.0
115647285,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,483.1815642458101,Cape Town City Centre,Cape Town,Western Cape,Per Month,519585.0
115670742,Commercial,No,No,Unknown,1,3,2,1,1,5,5,0,5,561.7692307692307,450.0,Salt River,Cape Town,Western Cape,Per Month,99000.0
115669217,Commercial,Yes,No,Unknown,1,3,1,1,1,5,5,0,5,253.4,164.0,Salt River,Cape Town,Western Cape,Per Month,31160.0
115719842,Apartment / Flat,Yes,No,Unknown,2,2,1,1,1,1,1,0,1,201.5,80.0,Sea Point,Cape Town,Western Cape,Per Month,49000.0
115799760,House,Yes,Yes,Unknown,3,3,1,1,1,2,2,0,2,270.0,353.75,Clifton,Cape Town,Western Cape,Per Month,200000.0
115540682,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,418.77777777777777,924.0,Mowbray,Cape Town,Western Cape,Per Month,170940.0
115540513,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,418.77777777777777,499.0,Mowbray,Cape Town,Western Cape,Per Month,89820.0
115572864,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,956.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,186420.0
115771648,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,510.0,347.0,Pinelands,Cape Town,Western Cape,Per Month,62460.0
115779407,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,300.0,Epping Industrial,Cape Town,Western Cape,Per m²,68.0
115771878,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,510.0,555.2,Pinelands,Cape Town,Western Cape,Per Month,234765.0
115766138,Apartment / Flat,Yes,No,Unknown,1,1,1,1,1,1,1,0,1,62.0,62.0,Sea Point,Cape Town,Western Cape,Per Month,19000.0
115629406,Commercial,Unknown,No,Yes,1,2,1,1,1,5,5,0,5,342.5,319.0,Diep River,Cape Town,Western Cape,Per Month,33190.0
115559027,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,434.7142857142857,496.0,Woodstock,Cape Town,Western Cape,Per Month,99200.0
115556777,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,561.7692307692307,687.0,Salt River,Cape Town,Western Cape,Per Month,92800.0
111675283,Apartment / Flat,No,Yes,Unknown,1,1,1,1,1,1,1,0,1,354.0,53.0,Rondebosch,Cape Town,Western Cape,Per Month,15000.0
111400095,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,185.0,185.0,Westlake,Cape Town,Western Cape,Per Month,25900.0
115572635,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,200.0,Epping Industrial,Cape Town,Western Cape,Per Month,134000.0
115531378,Commercial,Unknown,No,No,1,2,1,1,1,5,5,0,5,657.0,820.0,Kenilworth,Johannesburg,Gauteng,Per Month,116000.0
115638115,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,792.5,834.4117647058823,Airport Industria,Cape Town,Western Cape,Per Month,115400.0
115812264,Apartment / Flat,Yes,No,Unknown,2,2,1,1,1,1,1,0,1,75.0,90.0,Green Point,Cape Town,Western Cape,Per Month,25000.0
115530385,Commercial,No,No,Unknown,1,2,1,1,1,1,5,0,5,86.16666666666667,100.0,Gardens,Cape Town,Western Cape,Per Month,16500.0
115699053,Commercial,No,No,Yes,1,2,1,1,1,5,5,0,5,160.0,160.0,Gardens,Cape Town,Western Cape,Per m²,160.0
115698743,Commercial,No,No,Yes,1,2,1,1,1,5,5,0,5,582.0,582.0,Gardens,Cape Town,Western Cape,Per m²,200.0
115698598,Commercial,No,No,Yes,1,2,1,1,1,5,5,0,5,452.0,418.53846153846155,Gardens,Cape Town,Western Cape,Per m²,200.0
115149057,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,445.3636363636364,439.88235294117646,Rondebosch,Cape Town,Western Cape,Per Month,308700.0
115697637,Commercial,No,No,Unknown,1,2,1,1,1,3,5,0,5,135.66666666666666,134.0,Pinelands,Cape Town,Western Cape,Per Month,16750.0
115672518,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,300.0,300.0,Epping Industrial,Cape Town,Western Cape,Per Month,18000.0
115531546,Commercial,No,No,No,1,2,1,1,1,3,5,0,5,479.76271186440675,509.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,96710.0
115772407,Apartment / Flat,No,Yes,Unknown,2,2,1,1,1,1,1,0,1,153.5625,86.0,Sea Point,Cape Town,Western Cape,Per Month,35000.0
115707462,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,445.3636363636364,434.0,Rondebosch,Cape Town,Western Cape,Per Month,78120.0
114906248,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,331.6666666666667,306.8,Cape Town City Centre,Cape Town,Western Cape,Per m²,265.0
115538636,Commercial,Unknown,No,No,1,1,1,1,1,5,5,0,5,505.9,521.2972972972973,Newlands,Johannesburg,Gauteng,Per Month,93369.0
115530279,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,900.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,117000.0
115527963,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,677.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,179405.0
115527955,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,504.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,79632.0
115771743,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,137.16666666666666,179.0,Pinelands,Cape Town,Western Cape,Per Month,32220.0
115791918,Apartment / Flat,Yes,No,Unknown,2,2,1,1,1,1,1,0,1,71.0,71.0,Observatory,Cape Town,Western Cape,Per Month,23500.0
115742821,House,No,No,Unknown,3,3,1,1,1,2,2,0,2,289.0,200.0,Bakoven,Cape Town,Western Cape,Per Month,90000.0
115689389,Commercial,Unknown,No,Yes,1,2,1,1,1,5,5,0,5,225.0,225.0,Gardens,Cape Town,Western Cape,Per Month,45000.0
115533156,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,483.1815642458101,Cape Town City Centre,Cape Town,Western Cape,Per Month,133640.0
115527951,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,483.1815642458101,Cape Town City Centre,Cape Town,Western Cape,Per Month,552525.0
115761292,Apartment / Flat,Yes,No,Unknown,2,2,1,1,1,1,1,1,1,354.0,99.0,Bantry Bay,Cape Town,Western Cape,Per Month,65000.0
115630065,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,296.0,296.0,Salt River,Cape Town,Western Cape,Per Month,117586.0
115697514,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,103.0,103.0,Meadowridge,Cape Town,Western Cape,Per Month,40110.0
115629403,Industrial,Unknown,No,Yes,2,1,1,0,0,5,0,0,0,294.1666666666667,318.0,Diep River,Cape Town,Western Cape,Per Month,33180.0
115530027,Commercial,Unknown,No,No,1,1,1,1,1,3,5,0,5,344.0,344.0,Westlake,Cape Town,Western Cape,Per Month,68800.0
114515800,Commercial,No,No,Yes,1,2,1,1,1,3,5,0,5,479.76271186440675,677.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,179405.0
115720176,Apartment / Flat,No,Yes,Unknown,2,1,1,1,1,1,1,0,1,354.0,112.0,Fresnaye,Cape Town,Western Cape,Per Month,25000.0
115552903,Commercial,No,No,Unknown,1,1,1,1,1,5,5,0,5,107.46666666666667,50.0,Woodstock,Cape Town,Western Cape,Per Month,16000.0
115773231,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,210.0,Athlone,Cape Town,Western Cape,Per m²,71.0
115689593,Commercial,Unknown,No,Yes,1,2,1,1,1,5,5,0,5,218.0,218.0,Salt River,Cape Town,Western Cape,Per Month,25070.0
115764882,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,330.0,330.0,Tokai,Cape Town,Western Cape,Per Month,41299.0
115664671,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,590.5,688.2727272727273,Maitland,Cape Town,Western Cape,Per Month,86250.0
115664602,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,590.5,688.2727272727273,Maitland,Cape Town,Western Cape,Per Month,105000.0
115584114,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,920.0,200.0,Woodstock,Cape Town,Western Cape,Per Month,5194.0
115525312,Commercial,No,No,No,1,2,1,1,1,5,5,0,5,171.05882352941177,132.0,Claremont,Cape Town,Western Cape,Per Month,24420.0
113910922,Commercial,No,No,No,1,2,1,1,1,5,5,0,5,171.05882352941177,129.0,Claremont,Cape Town,Western Cape,Per Month,23865.0
115521050,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,516.0,516.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,53664.0
115761262,Apartment / Flat,Yes,Yes,Unknown,2,1,1,1,1,1,1,0,1,112.0,80.0,Bantry Bay,Cape Town,Western Cape,Per Month,28000.0
115698382,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,210.28571428571428,107.25,Salt River,Cape Town,Western Cape,Per Month,11550.0
115634486,Apartment / Flat,Yes,Yes,Unknown,2,2,1,1,1,2,1,1,1,61.0,141.0,Foreshore,Cape Town,Western Cape,Per Month,38000.0
108684982,Apartment / Flat,Yes,No,Unknown,2,1,1,1,1,1,1,0,1,105.0,103.41666666666667,Mouille Point,Cape Town,Western Cape,Per Month,20000.0
115547588,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,312.0,312.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,78000.0
115559106,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,434.7142857142857,505.0,Woodstock,Cape Town,Western Cape,Per Month,93425.0
115628902,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,164.0,164.0,Woodstock,Cape Town,Western Cape,Per Month,48512.0
115774821,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,171.05882352941177,165.42,Claremont,Cape Town,Western Cape,Per Month,26200.0
115677747,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,200.0,Waterfront,Cape Town,Western Cape,Per Month,2590.0
115763694,Apartment / Flat,Yes,No,No,1,1,1,1,1,1,1,0,1,354.0,200.0,Mowbray,Cape Town,Western Cape,Per Month,10200.0
115733399,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,506.6923076923077,484.8965517241379,Claremont,Cape Town,Western Cape,Per Month,213350.0
114921816,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,483.1815642458101,Cape Town City Centre,Cape Town,Western Cape,Per Month,294880.0
114321344,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,200.0,Epping Industrial,Cape Town,Western Cape,Per Month,469255.0
115798138,House,Yes,Yes,Unknown,3,3,1,1,1,2,2,0,2,399.5,275.0,Clifton,Cape Town,Western Cape,Per Month,200000.0
115638013,Industrial,No,No,Unknown,2,4,1,0,0,4,0,0,0,691.0,750.0,Woodstock,Cape Town,Western Cape,Per Month,60000.0
115597440,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,325.0,325.0,Muizenberg,Cape Town,Western Cape,Per Month,24375.0
115527369,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,114.0,114.0,Maitland,Cape Town,Western Cape,Per Month,12000.0
115523110,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,500.0,500.0,Maitland,Cape Town,Western Cape,Per Month,22500.0
115522838,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,604.5,602.25,Claremont,Cape Town,Western Cape,Per Month,145920.0
113499849,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,125.0,125.0,Maitland,Cape Town,Western Cape,Per Month,12500.0
113108609,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,260.0,260.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,39000.0
115697866,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,285.0,Epping Industrial,Cape Town,Western Cape,Per m²,70.0
115657689,Commercial,Unknown,No,Yes,1,2,1,1,1,4,5,0,5,270.0,266.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,33750.0
115817249,Apartment / Flat,Yes,No,Unknown,3,3,1,1,1,2,1,0,1,175.0,130.0,Green Point,Cape Town,Western Cape,Per Month,120000.0
115707273,Commercial,No,No,Unknown,1,2,1,1,1,3,5,0,5,612.3,573.68,Gardens,Cape Town,Western Cape,Per Month,278200.0
111379403,House,Yes,Yes,Unknown,2,2,1,1,1,2,2,0,2,550.0,200.0,Fresnaye,Cape Town,Western Cape,Per Month,52500.0
115524390,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,792.5,685.0,Airport Industria,Cape Town,Western Cape,Per Month,61650.0
115540613,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,311.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,79305.0
115779598,Commercial,Unknown,No,No,1,1,1,1,1,1,5,0,5,354.0,200.0,Claremont Upper,Cape Town,Western Cape,Per Month,7410.0
112972396,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,81.0,81.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,9558.0
115786510,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,848.4,715.0,Paarden Eiland,Cape Town,Western Cape,Per Month,167000.0
115419397,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,590.5,688.2727272727273,Maitland,Cape Town,Western Cape,Per Month,86520.0
112514923,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,858.0,858.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,85800.0
115780996,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,590.5,688.2727272727273,Maitland,Cape Town,Western Cape,Per Month,87520.0
115794106,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,671.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,134200.0
115784985,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,848.4,715.0,Paarden Eiland,Cape Town,Western Cape,Per Month,167000.0
115786380,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,86.0,86.0,Diep River,Cape Town,Western Cape,Per Month,12000.0
112440188,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,350.0,350.0,Epping Industrial,Cape Town,Western Cape,Per Month,20309.0
112339042,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,300.0,300.0,Epping Industrial,Cape Town,Western Cape,Per Month,20250.0
115783155,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,333.0,333.0,Westlake,Cape Town,Western Cape,Per Month,33280.0
115775623,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,612.3,341.0,Gardens,Cape Town,Western Cape,Per Month,54250.0
115774889,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,754.5,746.5,Paarden Eiland,Cape Town,Western Cape,Per Month,308180.0
115781600,Commercial,Unknown,No,Yes,1,2,1,1,1,2,5,0,5,148.0,148.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,29600.0
114468582,Apartment / Flat,Yes,No,No,1,1,1,1,1,1,1,0,1,153.5625,68.0,Sea Point,Cape Town,Western Cape,Per Month,35000.0
115791803,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,360.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,66600.0
115774641,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,434.7142857142857,498.7959183673469,Woodstock,Cape Town,Western Cape,Per Month,59950.0
115780099,Commercial,Unknown,No,Yes,1,2,1,1,1,3,5,0,5,506.6923076923077,484.8965517241379,Claremont,Cape Town,Western Cape,Per Month,483600.0
115774758,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,434.7142857142857,498.7959183673469,Woodstock,Cape Town,Western Cape,Per Month,65950.0
114220112,Industrial,Unknown,No,Unknown,2,2,1,0,0,4,0,0,0,185.0,270.0,Athlone Industrial,Cape Town,Western Cape,Per Month,14850.0
114060758,Commercial,No,No,Unknown,1,1,1,1,1,5,5,0,5,241.1382113821138,372.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,37200.0
115241108,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,216.0,318.0,Southfield,Cape Town,Western Cape,Per Month,33180.0
115636032,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,483.1815642458101,Cape Town City Centre,Cape Town,Western Cape,Per Month,407055.0
110963160,Apartment / Flat,No,Yes,Unknown,1,1,1,1,1,1,1,0,1,354.0,74.0,Observatory,Cape Town,Western Cape,Per Month,10945.0
115544961,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,171.05882352941177,235.0,Claremont,Cape Town,Western Cape,Per Month,43475.0
115544859,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,171.05882352941177,172.0,Claremont,Cape Town,Western Cape,Per Month,31820.0
115775597,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,900.0,195.0,Pelican Heights,Cape Town,Western Cape,Per Month,7000.0
115768105,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,612.3,582.0,Gardens,Cape Town,Western Cape,Per Month,105600.0
115767625,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,241.1382113821138,300.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,42000.0
115773275,Apartment / Flat,Yes,No,Unknown,2,2,1,1,1,1,1,0,1,105.0,95.0,Mouille Point,Cape Town,Western Cape,Per Month,33000.0
115772193,Apartment / Flat,Unknown,No,Unknown,2,2,1,1,1,1,1,0,1,90.0,90.0,Mouille Point,Cape Town,Western Cape,Per Month,37000.0
113603898,Commercial,No,No,Unknown,1,2,1,1,1,2,5,0,5,151.0,151.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,24915.0
115703077,Commercial,Unknown,No,Unknown,1,3,2,1,1,5,5,0,5,505.9,521.2972972972973,Newlands,Cape Town,Western Cape,Per Month,246680.0
115584735,House,Yes,Yes,Unknown,2,3,1,1,1,2,2,0,2,767.1666666666666,306.0,Bantry Bay,Cape Town,Western Cape,Per Month,95000.0
115648693,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,483.1815642458101,Cape Town City Centre,Cape Town,Western Cape,Per Month,507045.0
115798850,Apartment / Flat,Unknown,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,78.66666666666667,Rondebosch,Cape Town,Western Cape,Per Month,8000.0
115533290,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,350.48387096774195,420.0,Epping Industrial,Cape Town,Western Cape,Per Month,31500.0
115798959,Industrial,Unknown,No,Unknown,2,2,1,0,0,4,0,0,0,325.0,344.3333333333333,Capricorn,Cape Town,Western Cape,Per Month,42500.0
115767068,Industrial,No,No,Unknown,2,2,1,0,0,4,0,0,0,424.0,450.0,Paarden Eiland,Cape Town,Western Cape,Per Month,38000.0
115541004,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,200.0,Epping Industrial,Cape Town,Western Cape,Per Month,109415.0
115657686,Commercial,Unknown,No,Yes,1,2,1,1,1,3,5,0,5,108.0,108.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,17820.0
115636796,Industrial,Unknown,No,Unknown,2,1,1,0,0,2,0,0,0,322.5263157894737,306.0,Maitland,Cape Town,Western Cape,Per Month,29070.0
115704408,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,182.0,223.61739130434782,Cape Town City Centre,Cape Town,Western Cape,Per Month,23660.0
115765735,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,477.0,950.0,Maitland,Cape Town,Western Cape,Per Month,52250.0
115705914,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,651.0,521.2972972972973,Newlands,Johannesburg,Gauteng,Per Month,182406.0
115704787,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,881.0,521.2972972972973,Newlands,Johannesburg,Gauteng,Per Month,246834.0
115723506,House,Yes,No,Unknown,3,3,1,1,1,2,2,0,2,354.0,380.0,Fresnaye,Cape Town,Western Cape,Per Month,38750.0
115640256,Industrial,Unknown,No,Unknown,2,2,2,0,0,4,0,0,0,590.5,575.0,Maitland,Cape Town,Western Cape,Per Month,54625.0
112846903,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,250.0,250.0,Philippi,Cape Town,Western Cape,Per Month,18750.0
115636524,Industrial,Unknown,No,Unknown,2,4,2,0,0,4,0,0,0,792.5,834.4117647058823,Airport Industria,Cape Town,Western Cape,Per Month,165000.0
115789167,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,331.6666666666667,306.8,Cape Town City Centre,Cape Town,Western Cape,Per m²,125.0
114678317,Apartment / Flat,Yes,No,Unknown,5,1,1,1,1,1,1,0,1,62.0,62.0,Woodstock,Cape Town,Western Cape,Per Month,12000.0
115614208,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,312.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,78000.0
115617883,Industrial,Unknown,No,Yes,2,2,1,0,0,4,0,0,0,354.0,282.0,Wynberg,Cape Town,Western Cape,Per Month,29500.0
113232710,Commercial,No,No,Yes,1,2,1,1,1,3,5,0,5,241.1382113821138,312.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,37440.0
112070702,Apartment / Flat,Yes,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,71.0,Oranjezicht,Cape Town,Western Cape,Per Month,15000.0
115736359,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,612.3,221.0,Gardens,Cape Town,Western Cape,Per Month,55250.0
115812756,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,282.0,Wynberg,Cape Town,Western Cape,Per Month,29500.0
115622030,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,768.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,115200.0
115531470,Commercial,No,No,Unknown,1,2,1,1,1,1,5,0,5,174.07692307692307,136.0,Sea Point,Cape Town,Western Cape,Per Month,25319.0
115610477,Industrial,Unknown,No,Yes,2,2,1,0,0,0,0,0,0,322.0,322.0,Fisantekraal Industrial,Cape Town,Western Cape,Per Month,28014.0
115631142,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,659.0,659.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,104122.0
115630727,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,151.0,151.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,24915.0
115630500,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,277.0,277.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,45705.0
115759003,Apartment / Flat,Yes,No,Unknown,2,2,1,1,1,1,1,0,1,75.0,75.0,Green Point,Cape Town,Western Cape,Per Month,25000.0
115614164,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,348.0,192.0,Wynberg,Cape Town,Western Cape,Per Month,37056.0
115613059,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,322.5263157894737,306.0,Maitland,Cape Town,Western Cape,Per Month,29070.0
115612650,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,590.5,576.0,Maitland,Cape Town,Western Cape,Per Month,54720.0
114135684,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,187.0,166.0,Maitland,Cape Town,Western Cape,Per Month,11205.0
115631283,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,704.0,704.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,193600.0
115799691,Apartment / Flat,Yes,No,Unknown,2,1,1,1,1,1,1,0,1,82.0,82.0,Sea Point,Cape Town,Western Cape,Per Month,35000.0
115690045,Commercial,Unknown,No,Yes,1,2,1,1,1,5,5,0,5,258.0,258.0,Observatory,Johannesburg,Gauteng,Per Month,32250.0
115724428,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,604.5,602.25,Claremont,Cape Town,Western Cape,Per Month,143280.0
115690157,Commercial,Unknown,No,Yes,1,2,1,1,1,5,5,0,5,767.0,767.0,Observatory,Johannesburg,Gauteng,Per Month,72865.0
115689717,Commercial,Unknown,No,Yes,1,2,1,1,1,5,5,0,5,261.0,261.0,Salt River,Cape Town,Western Cape,Per Month,30015.0
115689105,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,128.0,128.0,Woodstock,Cape Town,Western Cape,Per Month,24320.0
115687752,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,434.7142857142857,498.7959183673469,Woodstock,Cape Town,Western Cape,Per Month,138762.0
115687401,Industrial,Unknown,No,Unknown,2,2,1,0,0,5,0,0,0,472.875,362.35714285714283,Westlake,Cape Town,Western Cape,Per Month,43800.0
115770390,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,169.0,164.0,Green Point,Cape Town,Western Cape,Per Month,32800.0
115628921,Apartment / Flat,No,No,Unknown,3,2,1,1,1,2,1,0,1,560.0,200.0,Constantia,Cape Town,Western Cape,Per Month,35000.0
115569551,Industrial,No,Yes,No,2,8,1,0,0,0,0,0,0,792.5,915.0,Airport Industria,Cape Town,Western Cape,Per Month,117422.0
115613799,Commercial,Unknown,Yes,No,1,2,1,1,1,5,5,0,5,561.7692307692307,450.0,Salt River,Cape Town,Western Cape,Per Month,99000.0
115697885,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,209.0,223.61739130434782,Cape Town City Centre,Cape Town,Western Cape,Per Month,27170.0
115686759,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,350.48387096774195,650.0,Epping Industrial,Cape Town,Western Cape,Per Month,38000.0
